Date,Product,State,Channel,Quantity,Revenue,Cost,Profit
2023-06-14,Millet Noodles,Tamil Nadu,Online,125,22625.0,18334.91,4290.09
2023-06-14,Millet Cookies,Gujarat,Distributor,196,41748.0,29640.31,12107.69
2023-06-14,Foxtail Millet,Delhi,Online,22,2464.0,1738.87,725.13
2023-06-15,Bajra Mix,West Bengal,Distributor,185,21830.0,16868.35,4961.65
2023-06-15,Barnyard Millet,West Bengal,Online,87,29319.0,21743.13,7575.87
2023-06-15,Bajra Mix,Maharashtra,Retail,58,12296.0,9679.54,2616.46
2023-06-15,Millet Cookies,Tamil Nadu,Retail,134,16884.0,11116.3,5767.7
2023-06-15,Ragi Flour,Rajasthan,Online,151,42733.0,29203.5,13529.5
2023-06-15,Bajra Mix,Tamil Nadu,Retail,148,34780.0,22815.03,11964.97
2023-06-15,Millet Noodles,West Bengal,Retail,215,69875.0,46304.46,23570.54
2023-06-15,Millet Noodles,Maharashtra,Retail,13,3926.0,2546.05,1379.95
2023-06-16,Millet Cookies,Rajasthan,Online,212,35828.0,29519.65,6308.35
2023-06-16,Barnyard Millet,Tamil Nadu,Retail,160,14880.0,11653.79,3226.21
2023-06-16,Foxtail Millet,Bihar,Retail,51,16218.0,13488.5,2729.5
2023-06-16,Millet Cookies,Gujarat,Retail,122,31964.0,26659.67,5304.33
2023-06-16,Foxtail Millet,UP,Distributor,32,3008.0,1867.85,1140.15
2023-06-16,Jowar Pasta,Delhi,Distributor,61,7808.0,6103.43,1704.57
2023-06-16,Jowar Pasta,Rajasthan,Online,164,26404.0,16652.36,9751.64
2023-06-16,Millet Cookies,Bihar,Distributor,133,42560.0,27948.36,14611.64
2023-06-17,Bajra Mix,Tamil Nadu,Online,200,29600.0,22548.84,7051.16
2023-06-17,Millet Noodles,Rajasthan,Retail,246,41328.0,31579.97,9748.03
2023-06-17,Millet Noodles,Maharashtra,Distributor,215,43645.0,30850.56,12794.44
2023-06-17,Foxtail Millet,West Bengal,Retail,111,22533.0,18165.52,4367.48
2023-06-17,Millet Cookies,Gujarat,Retail,214,60776.0,49676.44,11099.56
2023-06-17,Ragi Flour,Rajasthan,Retail,150,29550.0,22620.42,6929.58
2023-06-17,Millet Cookies,Maharashtra,Online,133,22477.0,15951.53,6525.47
2023-06-17,Bajra Mix,UP,Retail,69,11316.0,7881.61,3434.39
2023-06-18,Barnyard Millet,Delhi,Retail,247,62985.0,52651.77,10333.23
2023-06-18,Millet Cookies,Gujarat,Retail,180,32400.0,22797.4,9602.6
2023-06-18,Bajra Mix,West Bengal,Distributor,99,33066.0,25926.95,7139.05
2023-06-18,Foxtail Millet,UP,Distributor,237,51429.0,32256.35,19172.65
2023-06-18,Bajra Mix,Bihar,Distributor,59,16520.0,12408.02,4111.98
2023-06-18,Ragi Flour,Karnataka,Distributor,80,17360.0,14247.99,3112.01
2023-06-18,Bajra Mix,West Bengal,Online,146,15768.0,11588.75,4179.25
2023-06-18,Foxtail Millet,Rajasthan,Retail,54,10314.0,7650.02,2663.98
2023-06-19,Ragi Flour,Bihar,Online,87,23664.0,15656.85,8007.15
2023-06-19,Bajra Mix,Karnataka,Online,190,34770.0,26904.21,7865.79
2023-06-19,Millet Snacks,Bihar,Online,180,59220.0,44709.99,14510.01
2023-06-19,Foxtail Millet,Delhi,Online,82,24846.0,18658.82,6187.18
2023-06-19,Ragi Flour,Gujarat,Online,66,14586.0,11678.78,2907.22
2023-06-19,Millet Noodles,Punjab,Retail,219,68766.0,53788.72,14977.28
2023-06-19,Bajra Mix,Gujarat,Distributor,144,32976.0,25735.02,7240.98
2023-06-19,Jowar Pasta,West Bengal,Online,173,25777.0,18502.93,7274.07
2023-06-20,Barnyard Millet,Tamil Nadu,Online,116,30160.0,20502.52,9657.48
2023-06-20,Barnyard Millet,Delhi,Retail,209,23199.0,18132.72,5066.28
2023-06-20,Foxtail Millet,West Bengal,Distributor,154,36344.0,28232.22,8111.78
2023-06-20,Jowar Pasta,Rajasthan,Online,150,18000.0,11706.0,6294.0
2023-06-20,Foxtail Millet,Delhi,Online,120,18840.0,13077.53,5762.47
2023-06-20,Millet Cookies,UP,Online,165,40260.0,33403.73,6856.27
2023-06-20,Millet Snacks,Maharashtra,Online,53,12296.0,9567.01,2728.99
2023-06-20,Barnyard Millet,Tamil Nadu,Retail,200,19000.0,15172.29,3827.71
2023-06-21,Jowar Pasta,West Bengal,Retail,65,12610.0,8258.68,4351.32
2023-06-21,Jowar Pasta,Punjab,Distributor,166,37018.0,30785.42,6232.58
2023-06-21,Millet Cookies,Karnataka,Retail,43,7396.0,4905.38,2490.62
2023-06-21,Millet Cookies,Delhi,Online,89,30883.0,25597.44,5285.56
2023-06-21,Foxtail Millet,Gujarat,Online,184,31096.0,25633.03,5462.97
2023-06-21,Jowar Pasta,Bihar,Distributor,97,14259.0,8921.91,5337.09
2023-06-21,Barnyard Millet,Punjab,Distributor,131,42575.0,31198.42,11376.58
2023-06-21,Foxtail Millet,West Bengal,Retail,32,5184.0,4034.05,1149.95
2023-06-22,Barnyard Millet,Bihar,Distributor,111,16317.0,11398.31,4918.69
2023-06-22,Ragi Flour,Gujarat,Retail,146,32120.0,20798.52,11321.48
2023-06-22,Millet Cookies,Punjab,Retail,120,19200.0,15769.2,3430.8
2023-06-22,Millet Cookies,Bihar,Distributor,237,25596.0,19560.53,6035.47
2023-06-22,Millet Noodles,Maharashtra,Online,130,39390.0,24801.77,14588.23
2023-06-22,Foxtail Millet,Tamil Nadu,Distributor,89,25543.0,21014.25,4528.75
2023-06-22,Foxtail Millet,Bihar,Distributor,40,11080.0,7884.84,3195.16
2023-06-22,Barnyard Millet,Gujarat,Retail,105,30345.0,23575.51,6769.49
2023-06-23,Ragi Flour,Karnataka,Online,128,14208.0,9543.29,4664.71
2023-06-23,Ragi Flour,Delhi,Online,56,6496.0,5387.19,1108.81
2023-06-23,Foxtail Millet,Gujarat,Retail,84,23184.0,16053.54,7130.46
2023-06-23,Ragi Flour,West Bengal,Distributor,17,4250.0,3567.33,682.67
2023-06-23,Millet Snacks,Gujarat,Retail,127,21971.0,14398.24,7572.76
2023-06-23,Jowar Pasta,Punjab,Distributor,177,18231.0,13490.5,4740.5
2023-06-23,Jowar Pasta,Punjab,Online,55,12210.0,7585.33,4624.67
2023-06-23,Millet Cookies,Rajasthan,Online,137,46443.0,37483.17,8959.83
2023-06-24,Barnyard Millet,Rajasthan,Distributor,204,35496.0,26271.25,9224.75
2023-06-24,Foxtail Millet,Bihar,Retail,82,21074.0,15806.25,5267.75
2023-06-24,Barnyard Millet,Gujarat,Retail,112,33376.0,25382.99,7993.01
2023-06-24,Ragi Flour,Bihar,Distributor,40,10080.0,7678.9,2401.1
2023-06-24,Millet Noodles,Tamil Nadu,Distributor,136,23664.0,18056.48,5607.52
2023-06-24,Bajra Mix,Tamil Nadu,Online,11,1793.0,1505.03,287.97
2023-06-24,Jowar Pasta,Karnataka,Online,150,43500.0,35553.12,7946.88
2023-06-24,Barnyard Millet,Gujarat,Distributor,201,54672.0,40894.14,13777.86
2023-06-25,Ragi Flour,Delhi,Distributor,129,39732.0,33008.75,6723.25
2023-06-25,Ragi Flour,West Bengal,Online,229,35724.0,27984.95,7739.05
2023-06-25,Millet Cookies,Bihar,Online,116,11252.0,8300.07,2951.93
2023-06-25,Bajra Mix,Punjab,Retail,122,42090.0,33493.48,8596.52
2023-06-25,Barnyard Millet,Gujarat,Distributor,205,31365.0,25537.45,5827.55
2023-06-25,Ragi Flour,Rajasthan,Retail,197,58706.0,42202.34,16503.66
2023-06-25,Millet Noodles,Gujarat,Retail,145,35090.0,27999.11,7090.89
2023-06-25,Millet Noodles,Tamil Nadu,Retail,213,42387.0,33608.3,8778.7
2023-06-26,Millet Snacks,Punjab,Distributor,149,17284.0,12873.26,4410.74
2023-06-26,Foxtail Millet,Rajasthan,Distributor,22,4158.0,2999.49,1158.51
2023-06-26,Jowar Pasta,Bihar,Online,132,13068.0,10594.13,2473.87
2023-06-26,Millet Cookies,Karnataka,Distributor,171,33516.0,27500.43,6015.57
2023-06-26,Ragi Flour,Karnataka,Retail,136,14416.0,11870.45,2545.55
2023-06-26,Bajra Mix,Maharashtra,Retail,197,27974.0,22099.64,5874.36
2023-06-26,Millet Noodles,Rajasthan,Online,242,34606.0,23561.34,11044.66
2023-06-26,Millet Cookies,Rajasthan,Online,97,25026.0,15988.46,9037.54
2023-06-27,Millet Snacks,Rajasthan,Retail,208,52000.0,32550.73,19449.27
2023-06-27,Bajra Mix,Gujarat,Retail,81,20817.0,14679.92,6137.08
2023-06-27,Millet Cookies,Tamil Nadu,Online,208,42640.0,31331.56,11308.44
2023-06-27,Jowar Pasta,Delhi,Retail,143,29744.0,22845.8,6898.2
2023-06-27,Jowar Pasta,Rajasthan,Retail,136,23936.0,15255.82,8680.18
2023-06-27,Foxtail Millet,Maharashtra,Online,163,21027.0,16612.28,4414.72
2023-06-27,Jowar Pasta,Gujarat,Online,233,58949.0,47610.1,11338.9
2023-06-27,Ragi Flour,Bihar,Retail,214,71048.0,50315.95,20732.05
2023-06-28,Ragi Flour,West Bengal,Online,138,39054.0,27406.07,11647.93
2023-06-28,Millet Cookies,Karnataka,Online,114,36252.0,28864.47,7387.53
2023-06-28,Bajra Mix,Gujarat,Retail,105,22260.0,15263.64,6996.36
2023-06-28,Ragi Flour,Maharashtra,Retail,123,38499.0,25044.46,13454.54
2023-06-28,Millet Noodles,Delhi,Retail,206,40788.0,26502.67,14285.33
2023-06-28,Millet Noodles,Delhi,Retail,195,18915.0,14097.43,4817.57
2023-06-28,Bajra Mix,Tamil Nadu,Retail,227,78996.0,66343.54,12652.46
2023-06-28,Jowar Pasta,Rajasthan,Online,47,9917.0,8049.96,1867.04
2023-06-29,Bajra Mix,Tamil Nadu,Online,16,4336.0,2945.2,1390.8
2023-06-29,Millet Cookies,Delhi,Online,226,61020.0,37962.25,23057.75
2023-06-29,Foxtail Millet,Karnataka,Retail,131,39693.0,26528.81,13164.19
2023-06-29,Jowar Pasta,Karnataka,Retail,86,11868.0,9375.47,2492.53
2023-06-29,Jowar Pasta,Karnataka,Distributor,27,4104.0,2589.72,1514.28
2023-06-29,Jowar Pasta,Punjab,Distributor,48,12864.0,9184.68,3679.32
2023-06-29,Bajra Mix,Karnataka,Distributor,140,24080.0,15952.23,8127.77
2023-06-29,Millet Noodles,Rajasthan,Retail,131,27248.0,19412.24,7835.76
2023-06-30,Millet Cookies,Gujarat,Distributor,20,4540.0,2947.33,1592.67
2023-06-30,Millet Snacks,Karnataka,Retail,241,24341.0,18809.01,5531.99
2023-06-30,Barnyard Millet,Maharashtra,Online,237,47400.0,33514.39,13885.61
2023-06-30,Ragi Flour,Delhi,Online,35,7035.0,4649.2,2385.8
2023-06-30,Ragi Flour,Maharashtra,Distributor,120,22440.0,17488.83,4951.17
2023-06-30,Bajra Mix,UP,Retail,78,18330.0,15308.31,3021.69
2023-06-30,Ragi Flour,Delhi,Distributor,157,17113.0,11336.82,5776.18
2023-06-30,Bajra Mix,Rajasthan,Distributor,114,26106.0,21116.08,4989.92
2023-07-01,Millet Noodles,West Bengal,Online,175,23625.0,17325.75,6299.25
2023-07-01,Millet Snacks,Tamil Nadu,Distributor,120,12480.0,9806.64,2673.36
2023-07-01,Millet Cookies,Delhi,Online,247,70642.0,44899.69,25742.31
2023-07-01,Millet Snacks,Punjab,Retail,41,13202.0,9437.03,3764.97
2023-07-01,Bajra Mix,Gujarat,Online,212,30740.0,22481.75,8258.25
2023-07-01,Foxtail Millet,Bihar,Retail,148,40848.0,26254.44,14593.56
2023-07-01,Jowar Pasta,West Bengal,Distributor,15,3510.0,2547.77,962.23
2023-07-01,Bajra Mix,West Bengal,Distributor,197,50826.0,33336.2,17489.8
2023-07-02,Ragi Flour,Tamil Nadu,Distributor,65,9295.0,7418.13,1876.87
2023-07-02,Millet Snacks,Tamil Nadu,Retail,133,23807.0,18354.53,5452.47
2023-07-02,Millet Snacks,Gujarat,Distributor,146,46136.0,33235.83,12900.17
2023-07-02,Millet Cookies,West Bengal,Retail,116,35960.0,23820.4,12139.6
2023-07-02,Barnyard Millet,Delhi,Retail,100,27300.0,18827.94,8472.06
2023-07-02,Barnyard Millet,Tamil Nadu,Retail,43,14448.0,10139.44,4308.56
2023-07-02,Barnyard Millet,Bihar,Online,153,41157.0,33064.61,8092.39
2023-07-02,Millet Noodles,Delhi,Retail,148,24716.0,17668.49,7047.51
2023-07-03,Millet Snacks,Maharashtra,Distributor,80,19280.0,12122.27,7157.73
2023-07-03,Bajra Mix,Tamil Nadu,Retail,135,33210.0,20614.77,12595.23
2023-07-03,Foxtail Millet,Karnataka,Distributor,15,1590.0,1029.48,560.52
2023-07-03,Barnyard Millet,Delhi,Online,79,25043.0,19186.14,5856.86
2023-07-03,Barnyard Millet,UP,Retail,62,20770.0,13091.1,7678.9
2023-07-03,Bajra Mix,Karnataka,Retail,167,15030.0,11356.98,3673.02
2023-07-03,Ragi Flour,UP,Distributor,159,29892.0,24028.07,5863.93
2023-07-03,Jowar Pasta,Karnataka,Retail,13,4394.0,3349.21,1044.79
2023-07-04,Foxtail Millet,Tamil Nadu,Online,64,10944.0,8434.22,2509.78
2023-07-04,Jowar Pasta,UP,Distributor,208,53040.0,44295.1,8744.9
2023-07-04,Bajra Mix,Punjab,Distributor,121,13552.0,10874.54,2677.46
2023-07-04,Barnyard Millet,West Bengal,Distributor,37,6105.0,4411.33,1693.67
2023-07-04,Millet Snacks,Karnataka,Retail,45,9630.0,7717.33,1912.67
2023-07-04,Millet Snacks,Delhi,Retail,123,13530.0,9368.46,4161.54
2023-07-04,Millet Noodles,Maharashtra,Distributor,184,31832.0,26489.83,5342.17
2023-07-04,Jowar Pasta,Tamil Nadu,Online,116,12296.0,8095.47,4200.53
2023-07-05,Ragi Flour,UP,Online,246,65190.0,47584.26,17605.74
2023-07-05,Millet Snacks,Bihar,Retail,62,10044.0,7061.72,2982.28
2023-07-05,Foxtail Millet,West Bengal,Online,17,2737.0,2116.25,620.75
2023-07-05,Millet Snacks,Rajasthan,Retail,249,81174.0,67535.23,13638.77
2023-07-05,Ragi Flour,Delhi,Distributor,105,22050.0,15696.8,6353.2
2023-07-05,Millet Cookies,Karnataka,Distributor,172,47988.0,33080.01,14907.99
2023-07-05,Bajra Mix,Delhi,Retail,30,8760.0,6107.34,2652.66
2023-07-05,Millet Snacks,UP,Online,35,5425.0,3799.53,1625.47
2023-07-06,Millet Noodles,Gujarat,Distributor,96,28320.0,23717.17,4602.83
2023-07-06,Millet Noodles,Delhi,Distributor,224,59136.0,45584.94,13551.06
2023-07-06,Millet Snacks,Rajasthan,Online,58,7018.0,5234.72,1783.28
2023-07-06,Barnyard Millet,Maharashtra,Retail,31,10323.0,7665.8,2657.2
2023-07-06,Millet Noodles,Karnataka,Online,176,48400.0,31671.18,16728.82
2023-07-06,Barnyard Millet,Delhi,Online,64,14080.0,11039.4,3040.6
2023-07-06,Foxtail Millet,Maharashtra,Online,36,9144.0,6358.37,2785.63
2023-07-06,Millet Noodles,Punjab,Retail,71,16614.0,12483.22,4130.78
2023-07-07,Ragi Flour,West Bengal,Distributor,69,21942.0,15976.52,5965.48
2023-07-07,Foxtail Millet,Tamil Nadu,Retail,182,56784.0,38320.68,18463.32
2023-07-07,Millet Noodles,Maharashtra,Online,172,26144.0,21560.25,4583.75
2023-07-07,Barnyard Millet,UP,Retail,39,13494.0,9543.59,3950.41
2023-07-07,Millet Cookies,Punjab,Retail,62,21142.0,14912.26,6229.74
2023-07-07,Barnyard Millet,Delhi,Retail,103,18849.0,13891.67,4957.33
2023-07-07,Millet Snacks,UP,Online,146,50370.0,41679.29,8690.71
2023-07-07,Barnyard Millet,Maharashtra,Online,144,21312.0,15084.86,6227.14
2023-07-08,Millet Snacks,Tamil Nadu,Online,12,1284.0,929.83,354.17
2023-07-08,Foxtail Millet,Karnataka,Online,166,54282.0,44986.6,9295.4
2023-07-08,Foxtail Millet,UP,Retail,187,63393.0,42665.17,20727.83
2023-07-08,Millet Snacks,Gujarat,Online,92,19780.0,15727.64,4052.36
2023-07-08,Jowar Pasta,West Bengal,Distributor,120,32760.0,24547.36,8212.64
2023-07-08,Bajra Mix,Karnataka,Online,147,17199.0,11454.46,5744.54
2023-07-08,Foxtail Millet,West Bengal,Retail,60,13500.0,9442.44,4057.56
2023-07-08,Foxtail Millet,Karnataka,Online,57,12939.0,10028.98,2910.02
2023-07-09,Millet Snacks,Punjab,Distributor,20,2120.0,1412.82,707.18
2023-07-09,Millet Noodles,Delhi,Online,175,60375.0,50003.83,10371.17
2023-07-09,Jowar Pasta,Delhi,Distributor,216,38448.0,31660.86,6787.14
2023-07-09,Jowar Pasta,Bihar,Distributor,232,69368.0,55992.38,13375.62
2023-07-09,Foxtail Millet,Karnataka,Distributor,142,14626.0,9439.55,5186.45
2023-07-09,Ragi Flour,Gujarat,Retail,71,10082.0,6853.33,3228.67
2023-07-09,Jowar Pasta,UP,Retail,140,40320.0,25550.34,14769.66
2023-07-09,Millet Snacks,Tamil Nadu,Distributor,59,8496.0,5898.79,2597.21
2023-07-10,Millet Cookies,Maharashtra,Distributor,204,65484.0,42075.91,23408.09
2023-07-10,Jowar Pasta,Punjab,Online,60,20700.0,16670.59,4029.41
2023-07-10,Bajra Mix,Karnataka,Retail,137,39045.0,25709.48,13335.52
2023-07-10,Millet Noodles,Bihar,Retail,35,7980.0,6235.23,1744.77
2023-07-10,Jowar Pasta,Tamil Nadu,Online,141,23829.0,19538.4,4290.6
2023-07-10,Barnyard Millet,West Bengal,Online,224,63616.0,49765.17,13850.83
2023-07-10,Bajra Mix,UP,Online,53,7791.0,6222.38,1568.62
2023-07-10,Barnyard Millet,UP,Distributor,57,14364.0,11506.27,2857.73
2023-07-11,Jowar Pasta,Karnataka,Retail,189,41769.0,30326.71,11442.29
2023-07-11,Millet Cookies,Delhi,Online,92,29256.0,21986.62,7269.38
2023-07-11,Jowar Pasta,Bihar,Retail,149,40826.0,33190.91,7635.09
2023-07-11,Millet Noodles,UP,Distributor,72,17856.0,11239.01,6616.99
2023-07-11,Millet Cookies,West Bengal,Distributor,92,10580.0,7184.03,3395.97
2023-07-11,Millet Noodles,West Bengal,Distributor,124,22444.0,17940.2,4503.8
2023-07-11,Millet Snacks,Tamil Nadu,Online,126,38808.0,27659.72,11148.28
2023-07-11,Millet Cookies,Rajasthan,Retail,70,18270.0,12407.06,5862.94
2023-07-12,Ragi Flour,Rajasthan,Retail,245,28175.0,22735.45,5439.55
2023-07-12,Millet Cookies,Delhi,Retail,146,18250.0,15122.2,3127.8
2023-07-12,Barnyard Millet,Tamil Nadu,Retail,133,23541.0,17571.17,5969.83
2023-07-12,Millet Cookies,Bihar,Online,228,32832.0,20773.71,12058.29
2023-07-12,Ragi Flour,UP,Retail,204,62832.0,43153.88,19678.12
2023-07-12,Millet Cookies,UP,Distributor,11,1474.0,1026.29,447.71
2023-07-12,Millet Noodles,UP,Retail,228,32832.0,27298.68,5533.32
2023-07-12,Jowar Pasta,Maharashtra,Retail,106,28832.0,19158.04,9673.96
2023-07-13,Millet Snacks,Punjab,Online,113,25764.0,21484.09,4279.91
2023-07-13,Bajra Mix,Bihar,Online,226,39776.0,33035.82,6740.18
2023-07-13,Ragi Flour,Delhi,Online,92,25668.0,18732.31,6935.69
2023-07-13,Ragi Flour,Tamil Nadu,Distributor,178,60520.0,46385.09,14134.91
2023-07-13,Barnyard Millet,Tamil Nadu,Distributor,139,26966.0,21540.46,5425.54
2023-07-13,Millet Noodles,Maharashtra,Distributor,159,36729.0,23263.4,13465.6
2023-07-13,Ragi Flour,UP,Distributor,95,23750.0,19162.77,4587.23
2023-07-13,Ragi Flour,UP,Online,114,29412.0,20207.88,9204.12
2023-07-14,Millet Snacks,West Bengal,Online,141,23265.0,17354.39,5910.61
2023-07-14,Jowar Pasta,Bihar,Online,163,19560.0,16024.8,3535.2
2023-07-14,Foxtail Millet,Karnataka,Online,30,3150.0,2350.27,799.73
2023-07-14,Bajra Mix,Tamil Nadu,Distributor,87,28623.0,19593.89,9029.11
2023-07-14,Millet Noodles,West Bengal,Retail,69,19182.0,14261.74,4920.26
2023-07-14,Jowar Pasta,Delhi,Distributor,41,7503.0,5336.37,2166.63
2023-07-14,Foxtail Millet,Punjab,Distributor,247,50882.0,40426.43,10455.57
2023-07-14,Barnyard Millet,Tamil Nadu,Distributor,23,2714.0,1722.72,991.28
2023-07-15,Millet Snacks,Rajasthan,Online,13,1313.0,1029.19,283.81
2023-07-15,Millet Cookies,Karnataka,Distributor,151,50736.0,38690.15,12045.85
2023-07-15,Bajra Mix,Bihar,Online,66,18612.0,12329.27,6282.73
2023-07-15,Bajra Mix,UP,Online,96,19488.0,14206.39,5281.61
2023-07-15,Ragi Flour,UP,Distributor,35,7525.0,5935.86,1589.14
2023-07-15,Millet Cookies,Punjab,Distributor,219,49932.0,40083.62,9848.38
2023-07-15,Jowar Pasta,Tamil Nadu,Distributor,103,21115.0,15822.47,5292.53
2023-07-15,Millet Snacks,Tamil Nadu,Online,48,5424.0,4494.96,929.04
2023-07-16,Bajra Mix,Karnataka,Retail,56,6440.0,5357.27,1082.73
2023-07-16,Barnyard Millet,West Bengal,Online,173,32870.0,24424.69,8445.31
2023-07-16,Millet Snacks,Bihar,Online,81,12069.0,10008.19,2060.81
2023-07-16,Jowar Pasta,Punjab,Distributor,110,36850.0,23358.59,13491.41
2023-07-16,Ragi Flour,UP,Retail,206,36256.0,27253.22,9002.78
2023-07-16,Foxtail Millet,Karnataka,Retail,138,28566.0,21839.29,6726.71
2023-07-16,Jowar Pasta,Karnataka,Distributor,249,42579.0,35062.14,7516.86
2023-07-16,Millet Snacks,Rajasthan,Retail,220,53240.0,35861.41,17378.59
2023-07-17,Jowar Pasta,West Bengal,Online,183,41724.0,28254.39,13469.61
2023-07-17,Jowar Pasta,UP,Retail,228,38988.0,30285.44,8702.56
2023-07-17,Millet Noodles,Tamil Nadu,Distributor,231,35112.0,26981.58,8130.42
2023-07-17,Millet Snacks,Bihar,Retail,69,6279.0,4440.48,1838.52
2023-07-17,Ragi Flour,Rajasthan,Online,223,73144.0,52264.54,20879.46
2023-07-17,Millet Snacks,Rajasthan,Distributor,20,2720.0,2207.41,512.59
2023-07-17,Barnyard Millet,Tamil Nadu,Online,145,31755.0,22736.74,9018.26
2023-07-17,Foxtail Millet,Gujarat,Retail,139,16819.0,11294.8,5524.2
2023-07-18,Ragi Flour,Rajasthan,Retail,222,58164.0,45479.27,12684.73
2023-07-18,Millet Snacks,Bihar,Online,231,66066.0,46366.02,19699.98
2023-07-18,Jowar Pasta,Delhi,Distributor,187,24497.0,19483.98,5013.02
2023-07-18,Jowar Pasta,Maharashtra,Online,239,68832.0,55815.59,13016.41
2023-07-18,Jowar Pasta,Punjab,Retail,24,4128.0,2733.86,1394.14
2023-07-18,Jowar Pasta,West Bengal,Distributor,112,37184.0,25879.97,11304.03
2023-07-18,Millet Cookies,Gujarat,Online,201,40803.0,29242.58,11560.42
2023-07-18,Bajra Mix,Karnataka,Online,126,28350.0,22955.42,5394.58
2023-07-19,Bajra Mix,UP,Distributor,112,14000.0,9985.76,4014.24
2023-07-19,Millet Cookies,Bihar,Distributor,92,26956.0,19004.84,7951.16
2023-07-19,Foxtail Millet,Bihar,Online,83,23240.0,16310.91,6929.09
2023-07-19,Bajra Mix,Rajasthan,Online,29,4205.0,3381.0,824.0
2023-07-19,Millet Snacks,Punjab,Distributor,19,2109.0,1618.37,490.63
2023-07-19,Bajra Mix,West Bengal,Retail,16,2576.0,1897.82,678.18
2023-07-19,Millet Snacks,UP,Retail,145,25810.0,17733.26,8076.74
2023-07-19,Barnyard Millet,Karnataka,Retail,125,16250.0,10984.78,5265.22
2023-07-20,Barnyard Millet,Maharashtra,Retail,110,13200.0,9940.12,3259.88
2023-07-20,Bajra Mix,Rajasthan,Distributor,146,33288.0,27429.24,5858.76
2023-07-20,Barnyard Millet,Tamil Nadu,Distributor,132,35376.0,25546.05,9829.95
2023-07-20,Barnyard Millet,Gujarat,Online,137,29592.0,19431.12,10160.88
2023-07-20,Barnyard Millet,Rajasthan,Online,62,12958.0,9764.37,3193.63
2023-07-20,Millet Noodles,West Bengal,Distributor,186,49848.0,39257.35,10590.65
2023-07-20,Jowar Pasta,Punjab,Retail,158,32390.0,26028.96,6361.04
2023-07-20,Millet Cookies,West Bengal,Online,148,30932.0,21674.42,9257.58
2023-07-21,Millet Noodles,Gujarat,Retail,46,4646.0,3157.25,1488.75
2023-07-21,Jowar Pasta,West Bengal,Distributor,242,30008.0,23340.22,6667.78
2023-07-21,Millet Noodles,Rajasthan,Online,154,15554.0,12250.42,3303.58
2023-07-21,Bajra Mix,Gujarat,Online,124,12896.0,8005.75,4890.25
2023-07-21,Barnyard Millet,Bihar,Online,200,69200.0,57898.18,11301.82
2023-07-21,Millet Snacks,Punjab,Distributor,67,21373.0,15448.3,5924.7
2023-07-21,Foxtail Millet,Karnataka,Retail,247,80769.0,55907.0,24862.0
2023-07-21,Millet Snacks,Gujarat,Online,200,37000.0,29462.97,7537.03
2023-07-22,Ragi Flour,West Bengal,Retail,140,31640.0,21041.95,10598.05
2023-07-22,Millet Noodles,Rajasthan,Distributor,114,31920.0,23783.14,8136.86
2023-07-22,Ragi Flour,Bihar,Distributor,91,29393.0,23585.99,5807.01
2023-07-22,Foxtail Millet,UP,Retail,55,17765.0,14430.82,3334.18
2023-07-22,Millet Snacks,Karnataka,Distributor,207,58995.0,49340.55,9654.45
2023-07-22,Jowar Pasta,West Bengal,Distributor,146,29930.0,24149.76,5780.24
2023-07-22,Bajra Mix,Rajasthan,Distributor,103,12875.0,8340.27,4534.73
2023-07-22,Millet Snacks,UP,Online,74,20350.0,14581.11,5768.89
2023-07-23,Bajra Mix,Gujarat,Retail,160,20000.0,12671.85,7328.15
2023-07-23,Bajra Mix,UP,Distributor,53,17437.0,12196.31,5240.69
2023-07-23,Ragi Flour,Rajasthan,Online,247,63232.0,47201.47,16030.53
2023-07-23,Ragi Flour,West Bengal,Online,124,11532.0,7840.55,3691.45
2023-07-23,Millet Cookies,Tamil Nadu,Distributor,229,24045.0,19269.32,4775.68
2023-07-23,Millet Snacks,Karnataka,Online,78,14196.0,11174.99,3021.01
2023-07-23,Bajra Mix,Bihar,Online,81,14823.0,10580.99,4242.01
2023-07-23,Foxtail Millet,Punjab,Distributor,12,2940.0,1981.12,958.88
2023-07-24,Millet Cookies,Karnataka,Distributor,33,5412.0,3518.19,1893.81
2023-07-24,Millet Noodles,Gujarat,Online,27,6183.0,4438.51,1744.49
2023-07-24,Bajra Mix,Rajasthan,Online,143,17446.0,10977.79,6468.21
2023-07-24,Millet Noodles,Delhi,Online,194,61692.0,43791.76,17900.24
2023-07-24,Bajra Mix,Tamil Nadu,Distributor,140,47320.0,35282.94,12037.06
2023-07-24,Millet Cookies,Rajasthan,Retail,75,9375.0,6855.26,2519.74
2023-07-24,Jowar Pasta,Tamil Nadu,Distributor,116,12412.0,8290.24,4121.76
2023-07-24,Ragi Flour,Bihar,Distributor,119,27965.0,23010.08,4954.92
2023-07-25,Millet Noodles,Delhi,Online,216,71712.0,54322.2,17389.8
2023-07-25,Bajra Mix,West Bengal,Retail,188,60724.0,43560.86,17163.14
2023-07-25,Ragi Flour,Tamil Nadu,Distributor,91,30394.0,24885.4,5508.6
2023-07-25,Millet Noodles,Tamil Nadu,Online,110,15180.0,12388.16,2791.84
2023-07-25,Barnyard Millet,West Bengal,Retail,205,51250.0,41289.51,9960.49
2023-07-25,Ragi Flour,Tamil Nadu,Distributor,13,2158.0,1720.92,437.08
2023-07-25,Millet Noodles,Maharashtra,Online,147,47628.0,33132.73,14495.27
