Date,Product,State,Channel,Quantity,Revenue,Cost,Profit
2023-05-28,Millet Snacks,Karnataka,Distributor,28,3164.0,2131.52,1032.48
2023-05-28,Millet Snacks,West Bengal,Distributor,134,13132.0,9818.12,3313.88
2023-05-28,Jowar Pasta,Delhi,Retail,93,9021.0,7292.51,1728.49
2023-05-28,Jowar Pasta,Delhi,Online,78,8346.0,5972.85,2373.15
2023-05-29,Millet Snacks,Gujarat,Distributor,154,43274.0,31906.91,11367.09
2023-05-29,Foxtail Millet,Delhi,Distributor,100,13000.0,8596.58,4403.42
2023-05-29,Millet Cookies,Gujarat,Distributor,44,11792.0,7864.5,3927.5
2023-05-29,Millet Cookies,Karnataka,Retail,50,10500.0,8367.18,2132.82
2023-05-29,Bajra Mix,Delhi,Retail,85,14195.0,9845.08,4349.92
2023-05-29,Jowar Pasta,Gujarat,Online,124,12152.0,10161.12,1990.88
2023-05-30,Jowar Pasta,Delhi,Online,104,25168.0,16779.36,8388.64
2023-05-30,Jowar Pasta,Tamil Nadu,Online,25,5100.0,4093.09,1006.91
2023-05-30,Ragi Flour,Bihar,Distributor,61,10553.0,7052.17,3500.83
2023-05-30,Millet Snacks,Gujarat,Distributor,148,23384.0,15331.88,8052.12
2023-05-30,Ragi Flour,Karnataka,Online,138,20424.0,15957.91,4466.09
2023-05-30,Ragi Flour,West Bengal,Distributor,141,15228.0,10547.97,4680.03
2023-05-31,Ragi Flour,West Bengal,Online,184,27232.0,21040.99,6191.01
2023-05-31,Millet Cookies,Karnataka,Online,31,4061.0,3399.26,661.74
2023-05-31,Ragi Flour,Gujarat,Distributor,190,28500.0,21868.56,6631.44
2023-05-31,Jowar Pasta,West Bengal,Distributor,185,24605.0,18295.48,6309.52
2023-05-31,Bajra Mix,Delhi,Distributor,88,20856.0,16736.18,4119.82
2023-05-31,Foxtail Millet,Tamil Nadu,Distributor,66,15048.0,10191.03,4856.97
2023-06-01,Millet Cookies,West Bengal,Retail,20,4440.0,3499.92,940.08
2023-06-01,Millet Snacks,Maharashtra,Online,69,14007.0,10564.35,3442.65
2023-06-01,Foxtail Millet,Bihar,Distributor,136,26792.0,22534.29,4257.71
2023-06-01,Ragi Flour,West Bengal,Online,137,28496.0,20092.58,8403.42
2023-06-01,Jowar Pasta,Gujarat,Online,77,12936.0,9522.72,3413.28
2023-06-01,Ragi Flour,West Bengal,Distributor,120,31800.0,25866.66,5933.34
2023-06-02,Jowar Pasta,Tamil Nadu,Retail,121,24442.0,18240.14,6201.86
2023-06-02,Millet Snacks,West Bengal,Retail,133,22078.0,15665.61,6412.39
2023-06-02,Ragi Flour,West Bengal,Retail,55,10890.0,8804.02,2085.98
2023-06-02,Millet Cookies,Bihar,Distributor,142,30814.0,20934.1,9879.9
2023-06-02,Ragi Flour,UP,Retail,162,40662.0,29017.81,11644.19
2023-06-02,Millet Snacks,Delhi,Distributor,170,42670.0,29216.46,13453.54
2023-06-03,Millet Snacks,West Bengal,Online,63,16317.0,12748.87,3568.13
2023-06-03,Jowar Pasta,UP,Distributor,174,44892.0,33295.73,11596.27
2023-06-03,Millet Snacks,Delhi,Retail,34,9860.0,7306.28,2553.72
2023-06-03,Jowar Pasta,Tamil Nadu,Retail,148,31672.0,26186.85,5485.15
2023-06-03,Bajra Mix,Karnataka,Distributor,116,9976.0,8233.89,1742.11
2023-06-03,Jowar Pasta,Maharashtra,Online,153,27693.0,22433.13,5259.87
2023-06-04,Jowar Pasta,UP,Online,100,22500.0,16129.11,6370.89
2023-06-04,Foxtail Millet,West Bengal,Distributor,134,39932.0,30120.08,9811.92
2023-06-04,Millet Cookies,Tamil Nadu,Retail,62,6200.0,4755.32,1444.68
2023-06-04,Jowar Pasta,UP,Online,92,24288.0,17590.22,6697.78
2023-06-04,Bajra Mix,Karnataka,Online,50,9800.0,7591.58,2208.42
2023-06-04,Millet Cookies,Bihar,Online,53,8427.0,6750.27,1676.73
2023-06-05,Bajra Mix,UP,Retail,47,13160.0,8853.89,4306.11
2023-06-05,Bajra Mix,Gujarat,Distributor,28,3080.0,2464.66,615.34
2023-06-05,Millet Snacks,Maharashtra,Retail,126,35406.0,25927.71,9478.29
2023-06-05,Millet Cookies,UP,Online,197,28368.0,23397.92,4970.08
2023-06-05,Millet Cookies,Delhi,Retail,56,5264.0,3707.42,1556.58
2023-06-05,Bajra Mix,Tamil Nadu,Retail,63,7434.0,5718.58,1715.42
2023-06-06,Bajra Mix,Bihar,Distributor,83,23157.0,19174.48,3982.52
2023-06-06,Ragi Flour,Tamil Nadu,Retail,157,13973.0,11219.38,2753.62
2023-06-06,Bajra Mix,Maharashtra,Online,79,17854.0,13505.37,4348.63
2023-06-06,Millet Snacks,Gujarat,Retail,66,16632.0,11520.86,5111.14
2023-06-06,Millet Snacks,West Bengal,Distributor,81,8262.0,6383.62,1878.38
2023-06-06,Millet Snacks,Maharashtra,Online,110,14410.0,11674.1,2735.9
2023-06-07,Ragi Flour,UP,Online,175,44975.0,29898.21,15076.79
2023-06-07,Millet Cookies,UP,Online,152,39672.0,26301.93,13370.07
2023-06-07,Foxtail Millet,UP,Retail,66,18678.0,12209.24,6468.76
2023-06-07,Millet Snacks,Karnataka,Online,124,16120.0,12179.98,3940.02
2023-06-07,Millet Cookies,West Bengal,Retail,155,31310.0,24129.65,7180.35
2023-06-07,Millet Snacks,UP,Retail,127,23749.0,17544.52,6204.48
2023-06-08,Bajra Mix,Gujarat,Retail,61,14030.0,10080.37,3949.63
2023-06-08,Ragi Flour,Gujarat,Retail,123,11685.0,9520.57,2164.43
2023-06-08,Bajra Mix,Karnataka,Distributor,21,4158.0,3192.83,965.17
2023-06-08,Jowar Pasta,UP,Retail,130,33280.0,24981.77,8298.23
2023-06-08,Millet Snacks,West Bengal,Distributor,192,40896.0,27898.05,12997.95
2023-06-08,Foxtail Millet,Bihar,Online,132,14388.0,12002.93,2385.07
2023-06-09,Jowar Pasta,Karnataka,Online,73,14965.0,10756.72,4208.28
2023-06-09,Millet Snacks,Gujarat,Distributor,76,12008.0,8551.3,3456.7
2023-06-09,Jowar Pasta,Delhi,Distributor,110,10230.0,6875.13,3354.87
2023-06-09,Millet Cookies,Bihar,Distributor,38,8778.0,5765.17,3012.83
2023-06-09,Millet Cookies,West Bengal,Distributor,179,38664.0,32665.8,5998.2
2023-06-09,Bajra Mix,Maharashtra,Distributor,139,37391.0,29457.81,7933.19
2023-06-10,Jowar Pasta,Maharashtra,Retail,195,41925.0,33415.77,8509.23
2023-06-10,Foxtail Millet,Maharashtra,Distributor,32,3200.0,2285.71,914.29
2023-06-10,Millet Snacks,Maharashtra,Online,67,11055.0,8101.72,2953.28
2023-06-10,Foxtail Millet,UP,Online,93,20925.0,17590.78,3334.22
2023-06-10,Millet Snacks,Karnataka,Distributor,158,26070.0,19200.94,6869.06
2023-06-10,Bajra Mix,Tamil Nadu,Distributor,181,30046.0,21060.8,8985.2
2023-06-11,Bajra Mix,West Bengal,Retail,185,39960.0,26312.56,13647.44
2023-06-11,Ragi Flour,Maharashtra,Retail,71,15975.0,12410.79,3564.21
2023-06-11,Ragi Flour,Karnataka,Online,94,24346.0,20576.52,3769.48
2023-06-11,Millet Snacks,Tamil Nadu,Retail,95,25650.0,17569.43,8080.57
2023-06-11,Ragi Flour,Delhi,Distributor,189,39123.0,29485.56,9637.44
2023-06-11,Bajra Mix,West Bengal,Online,142,20732.0,15877.48,4854.52
2023-06-12,Bajra Mix,Maharashtra,Online,79,9322.0,6518.12,2803.88
2023-06-12,Foxtail Millet,Bihar,Distributor,67,7035.0,4978.27,2056.73
2023-06-12,Millet Cookies,Tamil Nadu,Retail,168,37800.0,30415.0,7385.0
2023-06-12,Millet Snacks,Maharashtra,Online,47,10105.0,7931.3,2173.7
2023-06-12,Ragi Flour,Tamil Nadu,Retail,107,28355.0,21517.12,6837.88
2023-06-12,Millet Cookies,West Bengal,Online,66,7458.0,5251.06,2206.94
2023-06-13,Jowar Pasta,UP,Online,166,28054.0,20950.68,7103.32
2023-06-13,Millet Snacks,Tamil Nadu,Retail,161,33810.0,22646.07,11163.93
2023-06-13,Millet Cookies,UP,Distributor,196,45080.0,31038.27,14041.73
2023-06-13,Millet Snacks,Karnataka,Retail,110,29370.0,23847.26,5522.74
2023-06-13,Foxtail Millet,Tamil Nadu,Distributor,124,31248.0,20651.94,10596.06
2023-06-13,Foxtail Millet,Maharashtra,Retail,87,16791.0,11926.4,4864.6
2023-06-14,Millet Snacks,West Bengal,Online,68,7548.0,5759.97,1788.03
2023-06-14,Ragi Flour,Gujarat,Distributor,54,7020.0,5924.22,1095.78
2023-06-14,Foxtail Millet,Bihar,Retail,33,5676.0,4080.49,1595.51
2023-06-14,Millet Snacks,Tamil Nadu,Retail,195,42315.0,31923.06,10391.94
2023-06-14,Ragi Flour,UP,Distributor,187,43010.0,29728.66,13281.34
2023-06-14,Bajra Mix,Maharashtra,Distributor,98,14896.0,11176.66,3719.34
2023-06-15,Millet Snacks,Gujarat,Distributor,165,38115.0,30136.32,7978.68
2023-06-15,Foxtail Millet,UP,Distributor,91,21931.0,16062.09,5868.91
2023-06-15,Ragi Flour,UP,Distributor,166,34362.0,23956.06,10405.94
2023-06-15,Foxtail Millet,Bihar,Distributor,131,30654.0,20613.42,10040.58
2023-06-15,Millet Snacks,Delhi,Distributor,140,23240.0,18233.05,5006.95
2023-06-15,Jowar Pasta,Karnataka,Retail,36,4212.0,2941.21,1270.79
2023-06-16,Bajra Mix,Maharashtra,Distributor,153,32589.0,27145.84,5443.16
2023-06-16,Millet Cookies,Bihar,Distributor,123,10578.0,7310.68,3267.32
2023-06-16,Ragi Flour,West Bengal,Retail,130,30290.0,25188.94,5101.06
2023-06-16,Bajra Mix,Karnataka,Distributor,32,7200.0,5446.25,1753.75
2023-06-16,Jowar Pasta,West Bengal,Online,171,23256.0,16136.72,7119.28
2023-06-16,Millet Snacks,West Bengal,Online,38,9956.0,7063.38,2892.62
2023-06-17,Millet Cookies,UP,Distributor,81,8181.0,6254.79,1926.21
2023-06-17,Bajra Mix,West Bengal,Retail,24,3192.0,2225.23,966.77
2023-06-17,Jowar Pasta,Karnataka,Distributor,161,40894.0,30106.66,10787.34
2023-06-17,Jowar Pasta,Bihar,Distributor,191,38964.0,29680.29,9283.71
2023-06-17,Ragi Flour,Tamil Nadu,Online,150,41100.0,28243.11,12856.89
2023-06-17,Foxtail Millet,Bihar,Distributor,20,3000.0,2252.75,747.25
2023-06-18,Jowar Pasta,Karnataka,Distributor,177,32922.0,22375.78,10546.22
2023-06-18,Foxtail Millet,Karnataka,Distributor,46,7728.0,6328.34,1399.66
2023-06-18,Millet Cookies,Delhi,Distributor,181,46879.0,32338.04,14540.96
2023-06-18,Millet Snacks,Delhi,Online,164,15580.0,11457.23,4122.77
2023-06-18,Bajra Mix,Delhi,Distributor,157,43960.0,32431.6,11528.4
2023-06-18,Jowar Pasta,Bihar,Online,61,13359.0,9514.83,3844.17
2023-06-19,Millet Cookies,UP,Retail,117,14157.0,11544.88,2612.12
2023-06-19,Ragi Flour,Maharashtra,Distributor,53,13091.0,10202.1,2888.9
2023-06-19,Ragi Flour,West Bengal,Distributor,95,24320.0,16950.7,7369.3
2023-06-19,Jowar Pasta,UP,Distributor,145,13920.0,10157.8,3762.2
2023-06-19,Foxtail Millet,Maharashtra,Online,144,27504.0,18543.9,8960.1
2023-06-19,Millet Snacks,Maharashtra,Online,155,23405.0,19852.52,3552.48
2023-06-20,Jowar Pasta,Gujarat,Distributor,57,7581.0,5330.57,2250.43
2023-06-20,Millet Cookies,Gujarat,Distributor,197,51811.0,35011.21,16799.79
2023-06-20,Ragi Flour,Tamil Nadu,Distributor,166,21580.0,16911.11,4668.89
2023-06-20,Ragi Flour,Karnataka,Online,121,9922.0,7808.21,2113.79
2023-06-20,Jowar Pasta,West Bengal,Distributor,159,19875.0,16346.28,3528.72
2023-06-20,Millet Cookies,Delhi,Retail,66,11022.0,8087.08,2934.92
2023-06-21,Jowar Pasta,Gujarat,Online,93,11997.0,9455.84,2541.16
2023-06-21,Foxtail Millet,UP,Retail,185,52540.0,38096.84,14443.16
2023-06-21,Millet Cookies,West Bengal,Distributor,128,11904.0,9450.95,2453.05
2023-06-21,Foxtail Millet,Tamil Nadu,Online,181,23530.0,15832.15,7697.85
2023-06-21,Bajra Mix,UP,Distributor,144,40176.0,33918.34,6257.66
2023-06-21,Bajra Mix,West Bengal,Distributor,76,17632.0,12213.5,5418.5
2023-06-22,Millet Snacks,Bihar,Retail,131,33274.0,23374.12,9899.88
2023-06-22,Millet Cookies,Karnataka,Distributor,190,26790.0,20160.67,6629.33
2023-06-22,Foxtail Millet,Karnataka,Retail,131,21484.0,16698.84,4785.16
2023-06-22,Millet Snacks,Delhi,Online,149,32184.0,24006.89,8177.11
2023-06-22,Foxtail Millet,Delhi,Retail,61,7320.0,5744.39,1575.61
2023-06-22,Bajra Mix,West Bengal,Distributor,61,6954.0,5314.86,1639.14
2023-06-23,Jowar Pasta,Bihar,Online,69,12627.0,10634.25,1992.75
2023-06-23,Foxtail Millet,Gujarat,Online,125,28000.0,19227.13,8772.87
2023-06-23,Foxtail Millet,Delhi,Retail,75,14325.0,10199.45,4125.55
2023-06-23,Bajra Mix,UP,Retail,117,32994.0,23982.02,9011.98
2023-06-23,Ragi Flour,Bihar,Distributor,123,33702.0,25647.06,8054.94
2023-06-23,Bajra Mix,Tamil Nadu,Retail,119,19159.0,15009.04,4149.96
2023-06-24,Bajra Mix,West Bengal,Online,78,10296.0,8019.02,2276.98
2023-06-24,Ragi Flour,UP,Retail,154,14938.0,12316.79,2621.21
2023-06-24,Bajra Mix,Maharashtra,Distributor,120,30240.0,21810.1,8429.9
2023-06-24,Bajra Mix,Karnataka,Retail,43,8213.0,6728.06,1484.94
2023-06-24,Foxtail Millet,Gujarat,Retail,55,4455.0,2911.4,1543.6
2023-06-24,Bajra Mix,Bihar,Distributor,34,7616.0,5223.53,2392.47
2023-06-25,Millet Snacks,West Bengal,Online,184,23552.0,15703.57,7848.43
2023-06-25,Bajra Mix,Tamil Nadu,Distributor,93,16833.0,12604.82,4228.18
2023-06-25,Ragi Flour,Maharashtra,Retail,71,18957.0,13024.08,5932.92
2023-06-25,Jowar Pasta,Tamil Nadu,Retail,53,9222.0,6603.61,2618.39
2023-06-25,Millet Snacks,Tamil Nadu,Retail,159,24645.0,16889.78,7755.22
2023-06-25,Bajra Mix,Bihar,Distributor,58,14384.0,9370.46,5013.54
2023-06-26,Millet Cookies,Karnataka,Online,84,14868.0,11594.2,3273.8
2023-06-26,Millet Snacks,Karnataka,Online,116,23548.0,15878.68,7669.32
2023-06-26,Millet Snacks,Karnataka,Retail,116,9280.0,6413.54,2866.46
2023-06-26,Foxtail Millet,Delhi,Retail,142,21016.0,17354.98,3661.02
2023-06-26,Jowar Pasta,West Bengal,Online,32,9056.0,7209.54,1846.46
2023-06-26,Jowar Pasta,Karnataka,Online,136,12104.0,8706.4,3397.6
2023-06-27,Bajra Mix,Delhi,Online,65,17160.0,13076.71,4083.29
2023-06-27,Ragi Flour,Gujarat,Retail,155,35340.0,25947.13,9392.87
2023-06-27,Millet Snacks,Bihar,Retail,110,27170.0,21891.12,5278.88
2023-06-27,Millet Snacks,UP,Retail,192,21888.0,17420.7,4467.3
2023-06-27,Foxtail Millet,Maharashtra,Retail,51,10965.0,9075.31,1889.69
2023-06-27,Foxtail Millet,Delhi,Distributor,162,37746.0,25957.13,11788.87
2023-06-28,Millet Cookies,Karnataka,Online,179,27924.0,20500.03,7423.97
2023-06-28,Millet Snacks,Gujarat,Online,179,40633.0,28784.79,11848.21
2023-06-28,Jowar Pasta,Maharashtra,Retail,145,25810.0,20564.74,5245.26
2023-06-28,Foxtail Millet,Gujarat,Retail,165,36135.0,29583.29,6551.71
2023-06-28,Ragi Flour,Delhi,Distributor,94,26696.0,22689.84,4006.16
2023-06-28,Ragi Flour,Gujarat,Distributor,43,6192.0,4057.95,2134.05
2023-06-29,Ragi Flour,Karnataka,Distributor,25,3625.0,2983.22,641.78
2023-06-29,Jowar Pasta,Delhi,Distributor,97,14162.0,11417.22,2744.78
2023-06-29,Millet Cookies,UP,Online,82,10250.0,7156.62,3093.38
2023-06-29,Jowar Pasta,Bihar,Online,129,33153.0,23310.11,9842.89
2023-06-29,Foxtail Millet,Gujarat,Retail,23,3864.0,2824.07,1039.93
2023-06-29,Millet Snacks,Delhi,Retail,162,33534.0,26510.6,7023.4
2023-06-30,Ragi Flour,Tamil Nadu,Online,87,20793.0,14018.71,6774.29
2023-06-30,Foxtail Millet,Delhi,Distributor,46,6394.0,4581.5,1812.5
2023-06-30,Millet Cookies,UP,Distributor,55,5390.0,3712.99,1677.01
2023-06-30,Millet Cookies,West Bengal,Online,174,30798.0,25797.13,5000.87
2023-06-30,Ragi Flour,Delhi,Online,99,12870.0,10932.85,1937.15
2023-06-30,Bajra Mix,West Bengal,Retail,186,33294.0,22455.16,10838.84
2023-07-01,Millet Cookies,Maharashtra,Online,95,13395.0,11158.71,2236.29
2023-07-01,Millet Cookies,Bihar,Online,61,11956.0,8872.94,3083.06
2023-07-01,Foxtail Millet,Bihar,Distributor,126,23940.0,17386.99,6553.01
2023-07-01,Bajra Mix,Delhi,Retail,153,19737.0,13041.33,6695.67
2023-07-01,Jowar Pasta,Bihar,Retail,49,12985.0,10202.42,2782.58
2023-07-01,Foxtail Millet,Tamil Nadu,Online,148,14504.0,12038.01,2465.99
2023-07-02,Bajra Mix,Tamil Nadu,Retail,164,28044.0,22778.96,5265.04
2023-07-02,Millet Snacks,Bihar,Online,74,17686.0,13612.03,4073.97
2023-07-02,Jowar Pasta,Karnataka,Distributor,172,28208.0,22498.2,5709.8
2023-07-02,Foxtail Millet,Delhi,Online,138,38364.0,32255.65,6108.35
2023-07-02,Millet Cookies,UP,Online,77,7315.0,4798.32,2516.68
2023-07-02,Jowar Pasta,Maharashtra,Online,163,27058.0,21135.36,5922.64
2023-07-03,Millet Cookies,Maharashtra,Online,149,26969.0,21155.29,5813.71
2023-07-03,Foxtail Millet,Gujarat,Distributor,101,15857.0,11243.81,4613.19
2023-07-03,Ragi Flour,Karnataka,Distributor,60,14880.0,10147.1,4732.9
2023-07-03,Jowar Pasta,Gujarat,Distributor,191,27886.0,20479.51,7406.49
2023-07-03,Millet Snacks,Gujarat,Online,188,42676.0,31246.51,11429.49
2023-07-03,Jowar Pasta,Maharashtra,Retail,29,3770.0,2932.81,837.19
2023-07-04,Ragi Flour,Tamil Nadu,Retail,121,19360.0,13354.33,6005.67
2023-07-04,Ragi Flour,Gujarat,Retail,50,5000.0,3933.73,1066.27
2023-07-04,Bajra Mix,Maharashtra,Retail,163,42869.0,35483.46,7385.54
2023-07-04,Jowar Pasta,Delhi,Retail,31,9269.0,7013.81,2255.19
2023-07-04,Ragi Flour,Karnataka,Retail,40,5560.0,3894.68,1665.32
2023-07-04,Ragi Flour,Bihar,Online,125,33875.0,26007.35,7867.65
2023-07-05,Bajra Mix,Gujarat,Online,81,24057.0,18568.69,5488.31
2023-07-05,Millet Cookies,Gujarat,Distributor,28,2296.0,1502.48,793.52
2023-07-05,Millet Cookies,Karnataka,Retail,35,9835.0,6913.4,2921.6
2023-07-05,Foxtail Millet,West Bengal,Online,176,27808.0,20600.51,7207.49
2023-07-05,Jowar Pasta,Karnataka,Distributor,79,21251.0,16869.88,4381.12
2023-07-05,Jowar Pasta,Delhi,Retail,97,28615.0,21172.14,7442.86
2023-07-06,Foxtail Millet,Delhi,Retail,128,32640.0,25071.8,7568.2
2023-07-06,Millet Cookies,Tamil Nadu,Retail,176,24112.0,16645.96,7466.04
2023-07-06,Jowar Pasta,Gujarat,Online,26,3328.0,2283.17,1044.83
2023-07-06,Millet Cookies,UP,Distributor,189,53109.0,43829.29,9279.71
2023-07-06,Bajra Mix,Delhi,Online,92,16560.0,13617.5,2942.5
2023-07-06,Millet Snacks,Gujarat,Online,156,12792.0,10684.04,2107.96
2023-07-07,Bajra Mix,Karnataka,Distributor,65,10985.0,7960.31,3024.69
2023-07-07,Foxtail Millet,UP,Retail,134,31222.0,23302.99,7919.01
2023-07-07,Ragi Flour,Tamil Nadu,Distributor,166,19588.0,14739.13,4848.87
2023-07-07,Foxtail Millet,Delhi,Online,141,28059.0,18241.94,9817.06
2023-07-07,Bajra Mix,Gujarat,Retail,20,4700.0,3396.74,1303.26
2023-07-07,Millet Snacks,UP,Distributor,178,49306.0,40028.4,9277.6
2023-07-08,Foxtail Millet,Gujarat,Retail,98,21756.0,18257.64,3498.36
2023-07-08,Foxtail Millet,Karnataka,Retail,158,19276.0,14770.4,4505.6
2023-07-08,Bajra Mix,Gujarat,Online,106,31058.0,26257.34,4800.66
2023-07-08,Millet Snacks,Tamil Nadu,Online,66,12870.0,9166.13,3703.87
2023-07-08,Ragi Flour,Bihar,Online,121,32791.0,24966.35,7824.65
2023-07-08,Jowar Pasta,Karnataka,Distributor,110,31790.0,21313.36,10476.64
2023-07-09,Ragi Flour,Tamil Nadu,Retail,67,8308.0,5765.63,2542.37
2023-07-09,Millet Cookies,West Bengal,Distributor,178,43432.0,35246.45,8185.55
2023-07-09,Millet Snacks,UP,Distributor,140,23380.0,19524.11,3855.89
2023-07-09,Millet Snacks,Maharashtra,Distributor,182,29120.0,23144.63,5975.37
2023-07-09,Foxtail Millet,UP,Online,66,18876.0,12887.18,5988.82
2023-07-09,Bajra Mix,Maharashtra,Distributor,42,5880.0,4468.24,1411.76
2023-07-10,Foxtail Millet,Bihar,Online,26,6474.0,4679.61,1794.39
2023-07-10,Millet Cookies,Tamil Nadu,Retail,47,8225.0,5882.09,2342.91
2023-07-10,Bajra Mix,Tamil Nadu,Distributor,20,2440.0,1680.06,759.94
2023-07-10,Bajra Mix,UP,Retail,70,15610.0,11691.71,3918.29
2023-07-10,Foxtail Millet,Bihar,Online,72,16128.0,11695.15,4432.85
2023-07-10,Bajra Mix,UP,Online,59,13983.0,11210.91,2772.09
2023-07-11,Foxtail Millet,West Bengal,Retail,23,5911.0,4750.37,1160.63
2023-07-11,Millet Cookies,Bihar,Online,126,16254.0,11664.22,4589.78
2023-07-11,Millet Cookies,Maharashtra,Retail,53,6042.0,5130.29,911.71
2023-07-11,Bajra Mix,Tamil Nadu,Distributor,165,21285.0,17106.92,4178.08
2023-07-11,Ragi Flour,Bihar,Online,108,25272.0,20175.19,5096.81
2023-07-11,Jowar Pasta,Bihar,Distributor,172,50052.0,42481.03,7570.97
2023-07-12,Millet Cookies,West Bengal,Distributor,137,30277.0,25600.22,4676.78
2023-07-12,Bajra Mix,Maharashtra,Retail,44,8404.0,7086.09,1317.91
2023-07-12,Millet Cookies,UP,Retail,50,7850.0,5576.61,2273.39
2023-07-12,Jowar Pasta,UP,Distributor,143,39897.0,33182.29,6714.71
2023-07-12,Bajra Mix,Tamil Nadu,Online,113,20792.0,15964.26,4827.74
2023-07-12,Millet Snacks,Delhi,Distributor,198,19206.0,12949.86,6256.14
2023-07-13,Millet Snacks,Karnataka,Retail,183,19764.0,16573.97,3190.03
2023-07-13,Foxtail Millet,Tamil Nadu,Online,143,38038.0,25288.57,12749.43
2023-07-13,Millet Snacks,Karnataka,Online,119,13090.0,8866.85,4223.15
2023-07-13,Millet Cookies,Bihar,Retail,65,8320.0,6125.92,2194.08
2023-07-13,Jowar Pasta,Bihar,Online,107,21400.0,14030.28,7369.72
2023-07-13,Millet Cookies,Maharashtra,Online,164,18204.0,11925.53,6278.47
2023-07-14,Foxtail Millet,Delhi,Retail,131,16637.0,13549.92,3087.08
2023-07-14,Foxtail Millet,Gujarat,Online,93,18600.0,12448.05,6151.95
2023-07-14,Jowar Pasta,Bihar,Retail,167,18704.0,13215.82,5488.18
2023-07-14,Bajra Mix,UP,Online,38,9500.0,7605.72,1894.28
2023-07-14,Foxtail Millet,Tamil Nadu,Distributor,139,28078.0,22315.24,5762.76
2023-07-14,Foxtail Millet,West Bengal,Retail,77,10626.0,8220.36,2405.64
2023-07-15,Jowar Pasta,West Bengal,Distributor,123,27306.0,20576.94,6729.06
2023-07-15,Millet Snacks,UP,Online,126,23688.0,15712.83,7975.17
2023-07-15,Ragi Flour,Maharashtra,Distributor,147,36309.0,30507.06,5801.94
2023-07-15,Millet Cookies,Maharashtra,Distributor,175,41650.0,27934.63,13715.37
2023-07-15,Foxtail Millet,Delhi,Distributor,131,12576.0,8208.21,4367.79
2023-07-15,Bajra Mix,Karnataka,Distributor,33,7689.0,5386.85,2302.15
2023-07-16,Millet Snacks,Maharashtra,Retail,183,32391.0,25982.0,6409.0
2023-07-16,Jowar Pasta,Gujarat,Online,131,34715.0,29251.66,5463.34
2023-07-16,Ragi Flour,Karnataka,Retail,69,19044.0,15122.39,3921.61
2023-07-16,Foxtail Millet,Karnataka,Distributor,86,6966.0,5247.25,1718.75
2023-07-16,Jowar Pasta,Tamil Nadu,Distributor,84,22596.0,17318.48,5277.52
2023-07-16,Foxtail Millet,Gujarat,Retail,88,21560.0,17483.74,4076.26
2023-07-17,Millet Snacks,West Bengal,Retail,72,13752.0,9524.67,4227.33
2023-07-17,Millet Snacks,Maharashtra,Distributor,132,29304.0,19886.85,9417.15
2023-07-17,Bajra Mix,UP,Retail,67,7370.0,4843.55,2526.45
2023-07-17,Millet Cookies,Gujarat,Distributor,33,6633.0,5174.17,1458.83
2023-07-17,Ragi Flour,Gujarat,Distributor,57,14136.0,10930.78,3205.22
2023-07-17,Jowar Pasta,Tamil Nadu,Online,83,13944.0,9860.99,4083.01
2023-07-18,Ragi Flour,Delhi,Retail,78,13260.0,11135.21,2124.79
2023-07-18,Ragi Flour,West Bengal,Distributor,37,5809.0,3802.46,2006.54
2023-07-18,Bajra Mix,Gujarat,Retail,99,10890.0,8719.38,2170.62
2023-07-18,Millet Cookies,Bihar,Retail,146,40734.0,32239.09,8494.91
2023-07-18,Ragi Flour,Maharashtra,Retail,60,9840.0,7110.26,2729.74
2023-07-18,Jowar Pasta,Bihar,Retail,109,19947.0,15297.44,4649.56
2023-07-19,Ragi Flour,Delhi,Online,70,5950.0,4774.56,1175.44
2023-07-19,Foxtail Millet,Delhi,Online,142,41606.0,33412.55,8193.45
2023-07-19,Millet Cookies,Delhi,Retail,134,31222.0,22760.0,8462.0
2023-07-19,Ragi Flour,West Bengal,Online,97,16878.0,11352.89,5525.11
2023-07-19,Foxtail Millet,Tamil Nadu,Online,53,8798.0,6385.74,2412.26
2023-07-19,Jowar Pasta,Gujarat,Online,155,44175.0,34542.45,9632.55
2023-07-20,Foxtail Millet,Maharashtra,Retail,111,27195.0,18706.61,8488.39
2023-07-20,Millet Cookies,West Bengal,Online,87,18444.0,14029.18,4414.82
2023-07-20,Ragi Flour,Delhi,Distributor,78,21372.0,16678.6,4693.4
2023-07-20,Bajra Mix,Bihar,Distributor,146,24236.0,18644.32,5591.68
2023-07-20,Ragi Flour,Karnataka,Online,165,37620.0,31462.57,6157.43
2023-07-20,Bajra Mix,Bihar,Retail,185,22200.0,15608.7,6591.3
2023-07-21,Ragi Flour,Gujarat,Distributor,30,4500.0,3782.01,717.99
2023-07-21,Bajra Mix,UP,Distributor,193,34933.0,24634.21,10298.79
2023-07-21,Foxtail Millet,Maharashtra,Online,185,43475.0,32553.26,10921.74
2023-07-21,Bajra Mix,Gujarat,Distributor,132,14388.0,9537.45,4850.55
2023-07-21,Ragi Flour,Delhi,Online,140,22680.0,18770.78,3909.22
2023-07-21,Bajra Mix,Bihar,Retail,121,33880.0,23979.11,9900.89
2023-07-22,Jowar Pasta,UP,Distributor,53,9540.0,7058.14,2481.86
2023-07-22,Bajra Mix,West Bengal,Distributor,172,44892.0,29840.77,15051.23
2023-07-22,Millet Snacks,Maharashtra,Online,23,2691.0,1852.32,838.68
